userId,date_of_birth,diet_type,cognitive_scores,risk_trackings
ea19d828-2990-40ff-a4d1-2561e1a66a3b,1968-05-27,Vegan,"['d7725c2d-3d0f-4382-bbcf-7234ab044df2', 'bf2664aa-5194-465e-a3b7-c6f4085e1bb2', '2fe529a1-7707-4b65-80e7-1de0e9c1daad', '107284ff-4632-4d31-a4d2-830701902d86', '7bc96587-e954-4a29-9378-b20dc7e3126d']","['14f7f829-d74b-41b6-96ce-0f4870d150f7', '091f770d-1384-4593-b33f-d9d4ff8c92fc', 'f7f22937-c36b-4029-924a-40c088dc7500', '134e428a-cdcc-47c6-a495-d51bfa54e898', 'ed6be26d-898e-4997-a3ab-66f27afacf54', '0746a129-dcb9-4cc7-a5e6-e025bcb7911e', 'de4bb04f-bb73-46d1-b6e9-b8b6db58e04d', '8f281727-c052-412e-b7a7-68b1e5bb6310', '9e0efd9f-29fa-42e5-a037-7f6ec7d0e1b8']"
75db63b2-5667-480f-9845-af3b8f3ccd71,1972-02-05,Vegetarian,"['3982050e-d7a5-4885-9737-74aa4d0d61c3', 'dda9d577-f73f-4e7f-859d-8481904fdc0a', '6e4553fd-d46c-4389-b23c-1bc214991b82']","['0bd4e7a1-3101-40d4-90c2-22564cb6ba0b', '9b1f69ea-a6a2-4e1f-9cfe-1057216703dd', '1dcf2506-89c7-4ac5-9a6c-7af9e9b42dda', 'b3cd87c5-9804-48ea-baf9-15d0f88fac2b', '13ed1e39-0879-4cb8-9379-b82aba684b7f', '33aeca59-d4e4-41f1-9bf1-d092d4562ef8', 'd12fada9-9be3-4c73-8053-8f378f1e649f', '964c0c6a-c4b1-4909-94f9-604bceda707a', 'a83fefd0-51d1-4c3a-95d2-5345165fc01d', '814a8fd7-0431-4eba-9fad-0ef91376bd34', 'd0a91694-e9a1-4642-b1db-b4c839ac3b02']"
1c891e39-8413-47da-ba97-fa1e98dd73c7,1964-06-14,Vegetarian,"['98153c8b-f26c-4066-b35b-4f6027c1ef18', '159cc005-549d-4ab7-8313-d8375df1f5c5', 'b2c6f929-7ea0-436e-b38b-6aed1ddcb7df']",['6e31f452-68de-497a-934d-746d7a022aed']
098eca27-4934-445a-99ba-ad6e703fcbed,2003-12-25,Omnivore,"['002c91ad-d3f5-424b-82a1-db4deb761002', 'fac06da6-19d6-49f8-9718-5d4c27815ae1', '5d532952-6e84-4ed2-bc8a-d2c4213a8b46', 'd2db7bf0-39e3-47dd-b6d8-597c7a6265ff', '094b2875-72d4-491d-91a8-02069bb376aa', '66badf8e-a7b4-4f41-87dc-5075b35bd353', '9a92055f-bfcc-484d-8e28-2fd2c155d72b', '14c9505b-b564-4a45-9c7b-42d009b03a9b', 'a525e954-055c-446e-b5db-8a474e4b6bf3']",[]
d0a77f71-8f45-4554-8e01-17528ff670c0,2005-05-15,Paleo,"['f48304ee-6efa-4c1f-b39c-3a6d1c5479ac', 'f62b084f-a598-451d-92ac-1e256661df2e', '802829c5-7cfd-4d39-a4e9-50216d74c569', '6cb83e9d-379a-45e7-a2a6-2b654a63d08b']","['47a5f361-c763-4301-8fdc-8d2d02d787f7', 'ca972bab-a843-4fcf-ace4-d528e745c03f', '35dddd82-c91c-43f8-8624-01165fe70943', '56c18226-d6d7-4bb7-bf97-f24cb5cbdefd', '9f37cc63-da51-4988-8df5-30d566b712d3', '3de75e81-2c23-41a8-b450-84de09942747', 'f69bca17-f73e-4dc1-8364-bccf303e47a6', '0a83070a-acc8-4dc3-a4f4-ff1806c65872', '8a3b88bb-b32c-4606-b21e-6a0a6e57e81e', '5bf0b411-4f52-4938-b3cf-ac4e0927b30f', '061edf97-8017-4888-b800-1b8926a9240c', '6efa568d-1ef4-4b6a-9c27-8c5310760e47']"
dd15b1d6-dc6e-48d1-9245-e4d94b36dd9f,1966-03-17,Omnivore,"['33f25315-5574-447e-9653-be4895818f8b', '33ded40d-8182-493a-b95a-bce7c5104dc6', '82efba69-b58b-400d-8513-8d47a29d72dc']","['edef5ce5-1a26-4eae-bbb1-3ecc19fafdf8', '5ee80fb8-736b-4b41-926c-1cb42c9a8059', '0dc3d05c-c78f-4387-a440-f61bd76ddea6', 'e003e71a-52a4-4410-8f72-8c5f2b8c8c5a', 'e0afde7f-9e92-48d1-a72a-a13106a74280', '2983517b-7598-41c7-ad82-ce060f08b56c', 'a39216f4-04c3-478d-8c9d-910ffa6e7e79', 'e09eecb5-a235-4de3-ae65-bf1ad31a46b3', '8bd67d0a-f0da-46fb-a3d9-4884af55e955', '9be3de3e-f691-4da0-a297-28fc9d1391b0', '12fdb881-af14-480a-ba33-110271e2aca4']"
ae68373a-9aa9-4801-95eb-694a2f31506f,1971-03-01,Vegetarian,['36d736d2-97ee-465f-933b-4eb2e292f02a'],"['ca55950b-9dcd-40ba-a957-2e92a377abad', 'e972c966-e33c-4b91-85af-2b2bd754f988', 'a4a10cf4-ac0a-41a2-ad93-e38eec8553bf', 'b97638ba-0785-4134-9e0b-113e1200d38f', '8e47e0f5-97bc-46d4-986c-03e1ccc7d7e5', '0dbe6d9b-2dc9-478a-852d-9c8cb6cc0a85', 'ac513354-32dc-4b03-ac4d-84b5012e8f0a', 'e9391785-ec99-4256-b369-bce7f6c3e2c5', '77010c0c-d8c4-487a-8afc-f92bc8fb1fcc', '05745cb0-4266-4eb9-a219-81afa8eef43c']"
41123dea-a58a-4ca7-a350-434bbab66ea0,1980-05-25,Vegetarian,"['a55b3aa2-ccb6-4fc5-81ad-43b59ac9a0c7', '73ac022f-1f00-4aa9-af37-e970210e62e1', '8fff41f9-a9f5-4f84-89aa-8e1475c833ab', 'cdb7a47a-ced4-4a23-861d-b6d3255887ba', 'c2ff6603-a7c8-4ada-87a2-b089fdf39b5b', 'd56e5a8a-10a6-460f-bc58-2f9787265f48', 'cd00e91f-e1dd-4a3d-96ff-20c1d4431309', 'a3afac9e-0907-4bf5-b181-c4d868c8df6b', '5fb9c7c4-563c-484f-8f46-0c71c671728e']","['dbd67e09-10be-4592-814b-cccaf1847a40', 'cbd3e64d-1c48-4ffa-b16a-68aa9671e7cf', 'b14b3894-ac5c-4389-919c-8ed3529359e4', 'da96f89c-0342-49d5-a105-7ac25a1a5d5a', 'ecebcf29-5242-4f0d-bd41-7a4f541c4b7e']"
f9969b39-f111-471d-b9a5-a980a27150ff,1978-06-17,Paleo,"['1064c4bf-1f88-43bb-b38d-37086e7830d1', 'cd87df49-61ca-44ea-80c2-4d7b98acd335', '13613d75-3727-457a-a79a-cbf350c658b8', '7227cad2-7491-40b3-9242-3b7c6254d8c0', '29a38d28-2cda-4012-8bba-077fcaa9ecd1', '537dcf55-7e0f-4b3c-a713-8e35f179dfb7', '61e4f30c-a195-471e-9d47-f3208ab18ce1', 'fc880c1f-f209-4c39-a327-2687a5f81658']","['d4cb0f30-83dc-4a6b-85dd-ab4a818d587b', '0880dd12-dc60-44a9-8048-50b43f1a5415', '950da674-aadf-4515-8c9f-fafbc70cfa32', '3b6b2a08-6a82-4532-b4ff-597dc35dd310', '5b284fd9-cbb1-4a39-9e84-43bebd3aaade', '706644cd-4b67-459a-a365-4cc989d8fa6b', '400e1f33-0cbe-4c9e-ad64-f5d24e9009d7', 'fff03207-318e-4a9a-be7f-5da04c439d7e']"
301a427a-2b79-47d8-8fc2-fd97ead86e4f,1990-03-10,Vegan,"['23b88790-930b-43d6-b7dd-52a4d6ff22e0', 'c18c5bcd-d626-420c-ab9c-721c065bf66a', 'aeeb2dfb-8a1b-42cf-a116-858ff7f629c7', 'bf808d92-7f81-49ba-a197-e11abeeaeced', 'b9b397e0-94cb-44c4-b623-042c9612995b', '425183cd-ef7d-46d7-8d8f-8331c1ba8430', '8491726a-2fb6-4d70-9b1a-b4a3864934f4', '30aedcbb-5f85-4392-a4fb-9e1501df543b', 'a2975888-5b5e-4da6-b6d0-2b4f69b1e1e6', 'f6769770-0bdb-4af8-b443-39bf3245de0a', 'faf5bcf9-b8f1-4acb-bacc-eae396226b9f']","['28db8447-941e-435a-b3d2-5c043ded79cd', '88016a53-4f82-4507-9cc4-4bdfc1ae8c91', '63de62d7-e27c-4caf-a762-ceeb83d7f0b8']"
1303534f-692e-4b18-9950-dfd9641a640c,1973-10-23,Keto,"['2a72e67d-b1df-4ac3-bc79-83cc23928638', 'd52299f1-4328-4c49-881e-aad0527702c8', '254fb26b-e913-445f-b614-81122b946e9d', '028510b6-4785-4106-8e43-e1a4592fa0de', 'c0fb377f-36be-461d-a17b-8b10b1013839', '5e4a7f8b-1b09-4ad9-bc53-ca67536a2114', 'fe9469fe-4629-429f-8a0b-c952d4f3f2e3', '079efb3f-2073-42ba-9b4b-20c0bbeb7e16', '7d65a0f0-d635-4a05-b79b-1eea5dfeac7c']","['89290200-5ab8-40f0-909f-082c286540b0', '13114a45-eb05-4091-92d6-edacc3b4aa5d', '310bed8d-3e26-43c3-ae86-8ace99765f45', '44cba797-384a-4607-9132-74904bd86715', '57003c3f-947f-4aa8-a496-de6d78345a63', 'c27f8674-862b-4a7c-af37-5a9b005fa0f1', 'a668c442-1dd3-4101-99c8-138e28f9a383', 'cae76188-a507-46a1-8755-b3a91469c5ea', 'd4feae56-e97d-4403-915e-89717f02def4', 'cb38dca9-2fa7-4da9-9e31-c66473958bd6']"
38684004-e83e-4e37-99e4-c799648fb0be,1989-07-12,Vegan,"['43fe6aca-0648-409b-a626-0af65d072076', '81b0066c-25d4-478c-9126-0106c89a0272', '70f96518-8222-48e2-96b2-738e5d2053ce', '5a596db8-bff7-400c-8626-2ba50e6ac0ec', 'e995b047-6357-40c1-b2f2-c25a25a4e6f3', '40da0927-f2e6-419e-92a7-e521ca733f49']","['2fcc389c-9c6f-462c-b2d8-a0f6b4da583a', '2c5ee4bc-d060-4bb2-93fe-0fcc1a97e019']"
1651f7b5-74f1-4f7b-9373-36fcc471c2e1,1962-01-26,Vegetarian,['ec32a6f5-246b-4525-918f-f206c6bb7b5a'],"['80015cd7-cc33-40e4-b454-bb2308dd2ae8', '400d4345-b07f-4952-ab18-589044bc1d1e', 'd312cc68-71d4-4795-b414-9ab053c0a0e8', 'd32a2962-dd44-4c6c-8a28-34769a65704d']"
d08be33b-4efc-4203-92d5-f01de4778833,2005-03-31,Paleo,"['c930f510-4370-471c-bfc1-912b985e8adf', 'b9aff814-36a7-44b9-b188-914951dd1ab8', '2bfcd87c-e852-4b35-a17b-7864f0639a4a', '25d4805e-d6c7-4a1a-a124-68399a8f1124', 'a0aa2ca5-0e45-43de-bd3d-c086cb1a9298', '7f1b7538-7fba-4e1d-bb97-43cec07fb5c2', 'e1d22e51-6475-498e-a8d8-46f23024aac7']","['70be75e9-1fd5-498e-aa6f-b4a024a5b32f', '27d03f85-0766-4cb8-ad34-8050d143409d', 'ca569ce3-d14c-400d-ad78-256a57cf9674', '1e0a1ed5-0cb2-4c86-b481-d146a0c88f28', 'fe82fe2b-c30b-4e6a-b6b7-79b9c2632e9b', 'cfb08970-2419-473f-83e8-d37b8b533022', 'cfe1a619-c9fc-4225-8759-ceecfaaef51a', '8c5af1bc-082a-4c3d-baab-89ee46a7fd9f', 'fe557031-bb33-44c2-bd0d-9af4aeabf857']"
0046d619-4a0a-44ad-9f57-703e6de5f942,1975-02-15,Vegetarian,"['f8afe21e-3b46-4213-bfe7-5583536a94da', '90e6221b-2104-42a0-833a-f8b52257c7d4', '9e35ae88-0b82-460c-99db-dd94d3d57de7', '15da06a4-d5d2-44aa-b537-15146053fdb8', '20427f22-75e0-4157-ac0b-5fe097320e47', 'e19d155f-a0cb-42d0-b3e4-9e10a8d78a35', '42ec669c-0ba7-45a4-8582-349c2739a815', '9d4f959a-dfb2-42ad-aeda-345ff624440b', '9c2f0824-fedb-452c-bac8-4ae7f3df5bb1']",['3c6abaae-6221-408e-be86-69c43781f29f']
b98e79e0-f7b7-4413-aff9-b2bba856d9d0,1980-07-14,Keto,"['3846604f-6aec-41dd-bb8b-e58f44817ab5', 'a26793c1-89c1-4285-995b-4415bfb7d94d', '552ea4f1-e9a0-41f7-b99b-bad97b8b00d0', 'd02285ec-a4cb-4103-b938-1eed637ea1b3', 'a9699a03-5a0a-4b45-b84f-a378b8b42399', '056631b6-498c-4b7f-9bdd-b2cde3336f7c', '37746667-e52b-47e9-9c6e-88eb8e45c844', 'e607c7f7-1206-4222-af48-337c36a11196', '26bf972a-d478-40b6-851e-0b5e260f07bb', 'db8576cc-d77d-460b-b2b7-f46d4b928de2', '0f5d211c-7d0c-49a0-aba3-0444a243019f', '0984658e-fd51-4230-aaed-0ab9643c2f10', '502b2c00-daf5-4c29-b789-044f15693820']","['a6f9c199-2977-421b-992a-48afb987408e', '5c14551a-57bb-4226-9a39-c8fc6e84296d', '9569e7fe-999e-4dbc-835c-4812485a5348']"
7e1ebe61-ac8c-4c88-9815-b1dbb33dffa5,1964-06-30,Vegan,"['b0eca1bf-3304-4d14-aa4c-1cb0ce6d1b96', '1f2247c0-4fc3-4cd6-853d-e31cc5ddbcf3', '6e787477-86e8-4bb1-b494-7d502b6dff20', 'c25f70b6-9ce5-4a1f-8cef-f9eba0169a62', 'df8fc3e0-5ab2-4ed4-8f48-ffa6036ed330', '8f51ee7d-9ffd-48f5-be9c-9d77bd865351', '921b1f31-f26c-48f1-bdf6-079b392fd3df', '6d5091b8-5170-46c8-b938-0620b166aa02', '1a413e89-ca23-45e2-9308-a152ea507c03', '23a29be8-5009-427a-8428-eeb6e326cc97', 'c39197d3-1056-4bd9-9352-bb768d343940', '873b4d94-e091-45cf-b93f-0efd2550c8e2']","['7ff4fa62-d27c-4d67-9c89-aaf928f27096', '326ed6f3-a8d1-4981-b569-7483511703c5', '0953c0df-235f-4698-844c-7b063a14bc86', '2e7e9c10-6bf3-4864-91d1-6192845b9322', '03502c0d-0962-44fc-aed6-65219b6b6118', 'a99672e7-0296-4637-9c32-376f44d445a2', '618d98c9-0b1c-4eb2-8a34-21e3c80722d1', 'e70585ca-6d6f-4279-b354-54a1fa18953c', 'd7e03aa4-5dcd-44ec-b3e5-089d5e05f9a9', '8449f4d0-618a-441e-b593-5e0198cec1d9', 'a04b3f7e-589e-4e0a-a0dd-ef9f754965a5']"
cb8e1851-333a-4972-8124-099019050d5e,1986-11-05,Keto,"['29d8fe90-4a37-4900-8eaf-aaa8663e6445', 'e80919f4-9371-48ae-925e-26b810af1522', '7a35685d-c412-45c2-986d-961574d33614', '024a66d3-0e01-4518-af3a-0da57ec9bc46', 'cef2d2e0-6de4-4374-9434-217e42cf4451', 'e7a01625-9297-44bf-b2c7-861083868d7f', 'beda4460-15a6-4d39-8dc1-db9a14675952']",['e9b63126-42c9-461f-a3e7-8752c989030e']
06841583-501b-42e0-9d50-cba863ae1062,1969-03-14,Vegetarian,"['a09c3aeb-b78c-45d4-a03f-fed1088fe81e', 'efb55f5b-772d-45f6-ab57-405eb8cd0a37', '1acd0ad0-0460-4065-b7e1-42585a2f55fd', 'b3164c8a-5270-44ca-821c-1525af22fb58', '5f215a17-2696-45e8-97c9-4a425c6c51d3', '16727c73-1d7f-43d3-b03e-40df29c7bcdb', '633c6edb-7be4-4ffd-8dff-50fdf4f9cdf0', '42ef63c8-bd18-4d35-9d77-67258fc27364']",[]
e4f33d9c-8b36-4a19-95c4-048ffe3d71bb,1972-12-13,Paleo,"['bb3f7c84-e27e-4e70-9ca5-2aa55c61cbd5', '684866ff-97d8-4b8b-87eb-417f84b5fd2d', 'd4743385-b75d-4116-bfef-d65fb0a82060', '2e97d6d1-041a-4cf7-b1f4-9d62a548937b', '9ad5a0e0-3a2f-4fa4-adef-18c67fa488c0', '960a3fab-0feb-4169-af89-2b0f6826c023', '9ab98e13-677a-4d7e-af5c-42b89344c64c', '1a80f126-4a6e-4f99-80e1-e6f2648b779e', '37908770-fddd-47f5-a5de-0ff3fa9acfa4', 'dd14ad14-cd74-4ffd-93ad-b76bf4acb35b', '83a61236-3769-4645-bbf4-337d7386868e', '84ebafaf-6f2b-48fb-9995-2b327e6e9cb2']",[]
b7459569-16c1-4918-bbbb-d682d8f8f857,1983-03-01,Vegetarian,[],"['a2df17c0-6006-49d4-bee6-7453499eb6b7', '198e4be2-d156-4a1b-9b81-fa19a8b1fbe9']"
055e9118-7bf5-41ba-b082-7942bbc24f7f,1967-02-18,Vegan,"['ed7ae478-4efd-4af6-8495-10d3c6b90ef1', '1caf0a30-e02b-479c-8ab6-fce9f0a759da', 'd8c2c176-8ee1-4dd9-9587-5de02e19ea3c', '7a98b30a-4644-45e1-b926-1685f2815f0e', '91ba7ebe-8e98-4629-8042-0fe8b743364c', 'e37e85f9-5ba0-4164-b9bc-1022650a9232', '445c742d-b062-41bb-be02-a14e4218face', '536f931f-5dd8-41b2-a963-587444dc616c']","['1e301a38-42e0-47e3-9513-51213fd25551', '1903b2ea-480e-427b-b8e9-3c883b5addd4', '90a58552-43cf-41a3-854c-65d474fcb577', 'f7dadaf2-6f78-4fd3-b2a9-afa23b673a80', 'c81bc039-db85-4a92-9d03-7ad1396c1ac0', 'b4734edf-5389-4d9f-b199-aab1c6a78c4f', '83f27410-bae4-4dfd-957e-5b5d5bcc211e', '19519138-c068-4e2a-b8ef-87fa0388be5e', 'ec1e86a5-0bdf-45a8-880a-c01f7fb42c12', '2f2e04bf-6f2a-458a-9d90-954fbe6dd030']"
